date,S. No.,open,high,low,close,adjusted close,volume,dividend amount,split cf
2003-10-27,4553,88.8,89.1,88.05,88.52,52.45137654,5099200,0,1
2003-10-24,4554,88.15,88.64,87.72,88.42,52.39212284,5471700,0,1
2003-10-23,4555,87.6,88.4,87.53,88.15,52.23213784,6046400,0,1
2003-10-22,4556,88.3,89.01,87.9,88.46,52.41582432,5600100,0,1
2003-10-21,4557,89.25,89.34,88.7,88.93,52.69431672,5287100,0,1
2003-10-20,4558,89.35,89.4,88.86,89,52.73579431,6971300,0,1
2003-10-17,4559,89.28,89.68,88.81,89.23,52.87207782,9506200,0,1
2003-10-16,4560,89.27,89.7,88.66,89.28,52.90170467,16994000,0,1
2003-10-15,4561,93.9,94.54,92.74,92.74,54.95188274,11558700,0,1
2003-10-14,4562,92.65,92.95,92.32,92.72,54.940032,4699500,0,1
2003-10-13,4563,93.1,93.54,92.58,93.2,55.22444977,4839200,0,1
2003-10-10,4564,92.4,93.18,92.36,92.67,54.91040515,4500500,0,1
2003-10-09,4565,93.3,93.6,92.2,92.45,54.78004701,7593000,0,1
2003-10-08,4566,92,92.87,91.95,92.66,54.90447978,6418900,0,1
2003-10-07,4567,90.5,91.7,90.4,91.7,54.33564425,5369800,0,1
2003-10-06,4568,90.74,91.76,90.51,91.18,54.027525,3845400,0,1
2003-10-03,4569,91,91.95,90.57,90.64,53.70755501,7479300,0,1
2003-10-02,4570,89.55,90.45,89.22,90.08,53.37573428,7428300,0,1
2003-10-01,4571,88.75,90.6,88.7,90.35,53.53571928,7925200,0,1
2003-09-30,4572,89.2,89.25,87.9,88.33,52.33879451,7056700,0,1
2003-09-29,4573,89.25,90.18,89.07,89.45,53.00243596,5723200,0,1
2003-09-26,4574,89.41,90.14,89,89.05,52.76542116,5095800,0,1
2003-09-25,4575,89.4,90.97,89.2,89.41,52.97873448,6585500,0,1
2003-09-24,4576,91.08,91.82,89.33,89.4,52.97280911,7575800,0,1
2003-09-23,4577,91.5,92.09,90.56,91.34,54.12233092,7935200,0,1
2003-09-22,4578,92.24,92.24,90.9,91.39,54.15195777,7302600,0,1
2003-09-19,4579,92.45,93.47,91.8,93.28,55.27185273,9412500,0,1
2003-09-18,4580,90.63,92.43,90.46,92,54.51340535,8338700,0,1
2003-09-17,4581,90.4,91.94,90.2,90.63,53.70162964,9086600,0,1
2003-09-16,4582,88.49,90.41,88.49,90.29,53.50016706,7896100,0,1
2003-09-15,4583,89.7,89.96,88.39,88.49,52.43360043,7305400,0,1
2003-09-12,4584,87.6,89.01,87.2,88.7,52.5580332,7209200,0,1
2003-09-11,4585,86.75,88.42,86.4,87.92,52.09585433,9753500,0,1
2003-09-10,4586,88.99,89,87.61,87.84,52.04845137,7322600,0,1
2003-09-09,4587,89.2,89.97,88.93,89.42,52.98465985,8102500,0,1
2003-09-08,4588,88.45,89.66,88.35,89.1,52.79504801,9213400,0,1
2003-09-05,4589,87,88.26,86.75,86.95,51.52109343,7896600,0,1
2003-09-04,4590,86.33,88.29,85.69,87.91,52.08992896,9889100,0,1
2003-09-03,4591,86.24,87.3,86,86.33,51.15372048,10835700,0,1
2003-09-02,4592,82.4,85.96,82.3,85.76,50.81597438,12406400,0,1
2003-08-29,4593,81.95,82.11,81.56,82.01,48.59396057,4222700,0,1
2003-08-28,4594,82,82.34,81.27,81.9,48.5287815,5516300,0,1
2003-08-27,4595,82,82.53,81.9,82,48.5880352,3834100,0,1
2003-08-26,4596,81.65,82.54,81.27,82.5,48.88430371,5569600,0,1
2003-08-25,4597,82.85,83.03,81.75,81.96,48.56433372,5150900,0,1
2003-08-22,4598,84.25,84.72,82.96,82.97,49.16279611,7434900,0,1
2003-08-21,4599,83.39,83.85,82.85,82.85,49.09169167,5185200,0,1
2003-08-20,4600,82,83.31,82,83.05,49.21019907,4829900,0,1
2003-08-19,4601,83.1,83.81,82.56,82.85,49.09169167,6318300,0,1
2003-08-18,4602,82.05,83.68,81.9,83.52,49.48869147,6847200,0,1
2003-08-15,4603,81.8,81.98,81.2,81.79,48.46360243,3623600,0,1
2003-08-14,4604,81,81.75,80.69,81.56,48.32731892,4562700,0,1
2003-08-13,4605,81.65,82.19,80.58,81.2,48.11400559,5138400,0,1
2003-08-12,4606,81.45,81.54,80.65,81.51,48.29769207,4634200,0,1
2003-08-11,4607,80.87,81.5,80.28,81.02,48.00734893,4261200,0,1
2003-08-08,4608,81.05,81.27,80.35,80.88,47.92439375,4613800,0,1
2003-08-07,4609,79.69,80.82,79.38,80.69,47.81181171,5298500,0,1
2003-08-06,4610,79.7,80.68,78.73,79.75,47.25482692,7472200,0.16,1
2003-08-05,4611,81.13,81.33,79.8,79.85,47.21934588,7018100,0,1
2003-08-04,4612,80.75,81.36,80.06,81.13,47.97627466,5888000,0,1
2003-08-01,4613,81.15,81.27,80.05,81.27,48.05906374,6475400,0,1
2003-07-31,4614,81.8,82.54,81.1,81.25,48.04723673,8050300,0,1
2003-07-30,4615,82.45,82.45,80.58,80.96,47.87574506,6654600,0,1
2003-07-29,4616,82.55,82.88,81.6,81.8,48.37247957,7282700,0,1
2003-07-28,4617,83.67,83.7,82.04,82.54,48.81007901,6423500,0,1
2003-07-25,4618,81.6,83.74,81.57,83.55,49.40734313,6204700,0,1
2003-07-24,4619,82.95,82.99,81.51,81.51,48.20098789,5859100,0,1
2003-07-23,4620,82,82.77,81.73,82.3,48.66815487,5326800,0,1
2003-07-22,4621,82.5,83.26,81.52,81.85,48.4020471,8744300,0,1
2003-07-21,4622,83.2,83.43,82.21,82.5,48.78642499,7036100,0,1
2003-07-18,4623,83.85,84.02,83.21,83.72,49.50787273,8567200,0,1
2003-07-17,4624,82.7,83.94,82.5,83.33,49.27724599,13515700,0,1
2003-07-16,4625,87,87.03,85.85,86.74,51.29375156,8837600,0,1
2003-07-15,4626,86.15,87,85.82,86.44,51.11634638,7910400,0,1
2003-07-14,4627,86,86.58,85.42,85.42,50.51316876,6455200,0,1
2003-07-11,4628,84.1,85.28,83.7,84.89,50.19975294,4534700,0,1
2003-07-10,4629,85,85.22,83.47,84.03,49.69119142,7509200,0,1
2003-07-09,4630,86.1,86.35,84.85,85.47,50.54273629,6709700,0,1
2003-07-08,4631,86.09,86.75,85.19,86.25,51.00398976,5873900,0,1
2003-07-07,4632,84.8,86.45,84.74,86.09,50.90937367,7614900,0,1
2003-07-03,4633,84.25,84.69,83.48,83.95,49.64388337,3009500,0,1
2003-07-02,4634,83.95,84.89,83.75,84.74,50.11105035,6009700,0,1
2003-07-01,4635,81.4,83.66,81.4,83.59,49.43099715,5785800,0,1
2003-06-30,4636,83.9,84.2,82.5,82.5,48.78642499,7950900,0,1
2003-06-27,4637,84.15,84.65,83.22,83.42,49.33046755,4532900,0,1
2003-06-26,4638,83.7,84.38,82.82,84.35,49.88042361,6374400,0,1
2003-06-25,4639,83.55,84.16,82.09,82.49,48.78051148,5548000,0,1
2003-06-24,4640,82.95,84.18,82.85,83.63,49.45465117,5062800,0,1
2003-06-23,4641,84.79,84.79,82.97,83.18,49.1885434,6311600,0,1
2003-06-20,4642,85,85.24,84.69,84.92,50.21749346,11900000,0,1
2003-06-19,4643,84.95,85.29,84.5,84.55,49.99869373,7277100,0,1
2003-06-18,4644,84.15,84.99,83.22,84.7,50.08739632,5941400,0,1
2003-06-17,4645,84.95,84.95,83.8,84.3,49.85085608,5873700,0,1
2003-06-16,4646,83.1,84.55,82.55,84.5,49.9691262,6492100,0,1
2003-06-13,4647,84.15,84.29,82.51,82.75,48.93426264,5727500,0,1
2003-06-12,4648,84.8,84.98,83.55,83.95,49.64388337,7072400,0,1
2003-06-11,4649,82.75,84.15,82.29,83.97,49.65571038,9815800,0,1
2003-06-10,4650,82.35,82.92,81.21,81.71,48.31925801,8896000,0,1
2003-06-09,4651,80,82,79.81,82,48.49074969,9756300,0,1
2003-06-06,4652,82.25,83.23,79.84,80.05,47.33761601,15160900,0,1
2003-06-05,4653,84,84.25,81.75,81.9,48.43161463,15256300,0,1
2003-06-04,4654,84,84.96,83.83,84.25,49.82128855,10734400,0,1
2003-06-03,4655,84.32,85.24,83.24,83.82,49.56700779,21106600,0,1
2003-06-02,4656,89,89.08,87.25,87.33,51.64264842,7697200,0,1
2003-05-30,4657,87.45,88.68,87.45,88.04,52.06250735,6184200,0,1
2003-05-29,4658,87.57,88.59,87.2,87.36,51.66038893,6898900,0,1
2003-05-28,4659,87.6,88.7,87.4,87.57,51.78457256,6539900,0,1
2003-05-27,4660,84.51,87.9,84.51,87.69,51.85553463,7163400,0,1
2003-05-23,4661,85.75,85.95,85.1,85.26,50.41855266,5187200,0,1
2003-05-22,4662,86.25,86.8,85.8,86.08,50.90346016,6277300,0,1
2003-05-21,4663,85.77,86.18,85.08,86.18,50.96259522,6741000,0,1
2003-05-20,4664,86.58,87.24,84.89,85.77,50.72014147,7331900,0,1
2003-05-19,4665,88.05,88.47,86.41,86.45,51.12225988,7298400,0,1
2003-05-16,4666,89.67,89.89,88.95,88.99,52.62429042,6831600,0,1
2003-05-15,4667,89.5,89.96,89,89.9,53.16241947,7102900,0,1
2003-05-14,4668,90,90.4,88.3,88.7,52.45279875,7752200,0,1
2003-05-13,4669,88.78,90.1,88.56,89.98,53.20972752,8668300,0,1
2003-05-12,4670,87.55,89.26,87.1,89,52.63020393,8445700,0,1
2003-05-09,4671,86.9,87.7,86.4,87.55,51.77274555,6222600,0,1
2003-05-08,4672,86.37,86.78,85.75,86.05,50.88571964,7188200,0,1
2003-05-07,4673,86.95,87.81,86.5,86.68,51.25827052,6754600,0.16,1
2003-05-06,4674,86.3,88.34,86,87.51,51.65374543,7459600,0,1
2003-05-05,4675,87.2,88,86.52,86.52,51.06938698,7632500,0,1
2003-05-02,4676,84.45,87.57,84.45,87.57,51.6891611,8381900,0,1
2003-05-01,4677,85.3,86.23,84.47,85.89,50.69752252,7485700,0,1
2003-04-30,4678,85.66,85.67,84.68,84.9,50.11316406,8444900,0,1
2003-04-29,4679,85.34,86.49,84.97,85.66,50.56176247,8682900,0,1
2003-04-28,4680,84.05,85.5,83.62,85.12,50.2430215,6363600,0,1
2003-04-25,4681,85.21,85.28,83.86,83.88,49.51109778,6790700,0,1
2003-04-24,4682,84.65,85.7,84.63,85.2,50.29024238,5943500,0,1
2003-04-23,4683,85.24,85.97,84.96,85.75,50.61488597,7084500,0,1
2003-04-22,4684,83.36,86.06,82.6,85.63,50.54405464,9542600,0,1
2003-04-21,4685,84.4,84.51,83.1,83.36,49.20416203,6703400,0,1
2003-04-17,4686,81.89,84.4,81.89,84.26,49.73539699,8802100,0,1
2003-04-16,4687,83.38,84.4,82.74,82.88,48.92083672,10790700,0,1
2003-04-15,4688,80.07,82.85,79.71,82.79,48.86771323,13613500,0,1
2003-04-14,4689,78.5,80.07,78.16,80.07,47.26220314,9006000,0,1
2003-04-11,4690,80.1,81.29,78.45,78.75,46.48305854,7573500,0,1
2003-04-10,4691,79.1,79.25,78.13,79.01,46.63652642,6880100,0,1
2003-04-09,4692,79.7,80.74,78.63,78.71,46.4594481,8543200,0,1
2003-04-08,4693,80.62,80.7,78.47,80.07,47.26220314,8057600,0,1
2003-04-07,4694,82.6,82.9,80.25,80.47,47.49830757,8881400,0,1
2003-04-04,4695,82.35,82.55,80.04,80.79,47.6871911,8985000,0,1
2003-04-03,4696,82.32,83.48,81.71,81.91,48.34828349,9623600,0,1
2003-04-02,4697,79.9,81.97,79.9,81.46,48.08266602,9700100,0,1
2003-04-01,4698,78.5,79.56,78.12,78.73,46.47125332,7861400,0,1
2003-03-31,4699,79.26,79.61,78.31,78.43,46.294175,10169200,0,1
2003-03-28,4700,81.05,81.99,80.5,80.85,47.72260677,6649200,0,1
2003-03-27,4701,80.75,82.33,80.51,81.45,48.0767634,7265800,0,1
2003-03-26,4702,83,83.25,81.18,81.55,48.13578951,10531600,0,1
2003-03-25,4703,82,84,81.74,83.45,49.25728553,8777100,0,1
2003-03-24,4704,82.46,83.35,82.23,82.25,48.54897225,9352600,0,1
2003-03-21,4705,82.76,84.9,82.76,84.9,50.11316406,12625400,0,1
2003-03-20,4706,81.71,82.49,80.64,82.2,48.5194592,9046400,0,1
2003-03-19,4707,82.09,82.5,81.08,82,48.40140699,10473100,0,1
2003-03-18,4708,82.46,83.5,81.49,82.47,48.67882969,10795400,0,1
2003-03-17,4709,78,82.67,77.84,82.46,48.67292708,15193000,0,1
2003-03-14,4710,78.45,79.48,78.11,79,46.63062381,10117700,0,1
2003-03-13,4711,75.99,78.68,75.31,78.45,46.30598022,10452500,0,1
2003-03-12,4712,75.25,75.63,73.17,75.18,44.37582655,12773700,0,1
2003-03-11,4713,75.82,76.33,75.2,75.35,44.47617093,8119200,0,1
2003-03-10,4714,77.45,77.45,75.5,75.7,44.68276231,6641300,0,1
2003-03-07,4715,75.71,77.99,75.71,77.9,45.98133664,8129200,0,1
2003-03-06,4716,77,77.78,76.7,77.07,45.49141996,5876300,0,1
2003-03-05,4717,76.7,77.73,76.25,77.73,45.88099226,6658000,0,1
2003-03-04,4718,77.6,77.75,76.53,76.7,45.27302337,5672200,0,1
2003-03-03,4719,78.9,79,77.12,77.33,45.64488783,6618300,0,1
2003-02-28,4720,77,78.47,77,77.95,46.01084969,6585200,0,1
2003-02-27,4721,77.9,78.59,76.75,77.28,45.61537478,9926500,0,1
2003-02-26,4722,78.45,79.05,77.3,77.4,45.68620611,8587000,0,1
2003-02-25,4723,77.9,79.37,76.9,79.07,46.67194208,7675900,0,1
2003-02-24,4724,79.7,79.99,78.56,78.56,46.37090894,6874700,0,1
2003-02-21,4725,79.49,80,78.16,79.95,47.19137181,7453900,0,1
2003-02-20,4726,79.57,80.05,78.71,79.15,46.71916297,6285100,0,1
2003-02-19,4727,79.08,79.7,78.82,79.51,46.93165695,5440300,0,1
2003-02-18,4728,78.02,79.5,77.91,79.33,46.82540996,7791200,0,1
2003-02-14,4729,76.4,77.45,75.35,77.45,45.71571916,8299500,0,1
2003-02-13,4730,76.1,76.35,74.31,75.86,44.77720407,11218400,0,1
2003-02-12,4731,77.5,78.09,76.5,76.5,45.15497115,5609200,0,1
2003-02-11,4732,78.3,78.97,77.31,77.39,45.6803035,8598200,0,1
2003-02-10,4733,77.1,78.02,76.45,77.91,45.98723925,7949100,0,1
2003-02-07,4734,77.97,78.15,76.61,77.1,45.50912779,8296400,0,1
2003-02-06,4735,77.11,78.2,76.51,77.51,45.75113483,7755200,0.15,1
2003-02-05,4736,77.85,78.9,76.87,77.26,45.51548644,7427200,0,1
2003-02-04,4737,78.18,78.18,76.25,77.09,45.41533587,7216200,0,1
2003-02-03,4738,78.2,78.87,77.75,78.18,46.05747773,6683500,0,1
2003-01-31,4739,77.7,78.34,77.02,78.2,46.06926015,9744100,0,1
2003-01-30,4740,81.3,81.3,78.3,78.3,46.12817225,7349500,0,1
2003-01-29,4741,79.5,80.7,78.57,80.32,47.31819662,7755000,0,1
2003-01-28,4742,78.5,80.47,78.36,80.11,47.19448121,8017400,0,1
2003-01-27,4743,77.99,79.5,77.61,78.42,46.19886677,9307800,0,1
2003-01-24,4744,80.6,81.5,78.82,78.99,46.53466572,7748000,0,1
2003-01-23,4745,80.15,81.36,79.8,81.05,47.74825493,8371400,0,1
2003-01-22,4746,80,80.77,79.39,79.7,46.95294161,9432400,0,1
2003-01-21,4747,81.3,81.85,80.5,80.54,47.44780323,8926900,0,1
2003-01-17,4748,83.74,83.74,81.18,81.3,47.89553517,17331200,0,1
2003-01-16,4749,87.4,87.71,85.38,86.05,50.6938598,9904300,0,1
2003-01-15,4750,88.58,88.65,86.95,87.59,51.6011061,8146600,0,1
2003-01-14,4751,87.23,88.59,87.22,88.58,52.18433586,7569100,0,1
2003-01-13,4752,88.31,88.95,87.35,87.51,51.55397642,10499000,0,1
2003-01-10,4753,85.85,88.04,85.7,87.68,51.65412698,9955400,0,1
2003-01-09,4754,84.75,87.02,84.75,87,51.25352472,10711600,0,1
2003-01-08,4755,85.55,85.69,84.07,84.19,49.59809478,9508800,0,1
2003-01-07,4756,83.95,86.18,83.75,86,50.66440375,11906900,0,1
2003-01-06,4757,81.9,84.8,81.81,83.59,49.2446222,7921300,0,1
2003-01-03,4758,80.7,81.65,80.21,81.65,48.10172751,5962300,0,1
2003-01-02,4759,78.8,80.57,78.19,80.57,47.46547686,7864500,0,1
2002-12-31,4760,77.1,78.46,77.1,77.5,45.65687547,7871400,0,1
2002-12-30,4761,77,77.43,75.6,76.25,44.92047425,8066600,0,1
2002-12-27,4762,78.5,79.18,76.61,77.36,45.57439853,6334100,0,1
2002-12-26,4763,79.81,80.7,78.26,78.5,46.24599644,5784300,0,1
2002-12-24,4764,80.2,81,79.76,79.76,46.98828887,2420200,0,1
2002-12-23,4765,79.75,81.5,79.44,80.26,47.28284936,5922200,0,1
2002-12-20,4766,79.4,80,78.88,79.79,47.0059625,8053800,0,1
2002-12-19,4767,78.6,80.34,78.35,78.66,46.3402558,7319900,0,1
2002-12-18,4768,79.25,79.69,78.24,79.13,46.61714266,6514900,0,1
2002-12-17,4769,80.6,81.77,80.03,80.31,47.31230541,6167100,0,1
2002-12-16,4770,79.6,81.79,79.05,81.62,48.08405388,8483500,0,1
2002-12-13,4771,79.25,80,78.27,80,47.1296779,7773800,0,1
2002-12-12,4772,81.25,81.69,79.7,80.17,47.22982847,7208700,0,1
2002-12-11,4773,80.8,82.48,79.99,81.44,47.97801211,6661000,0,1
2002-12-10,4774,78.6,81,78.6,80.8,47.60097468,6869800,0,1
2002-12-09,4775,81,81.33,79.5,79.59,46.8881383,8841900,0,1
2002-12-06,4776,81.5,82.75,81.07,82.32,48.49643856,7594800,0,1
2002-12-05,4777,84.9,84.98,82.6,83.06,48.93238808,6900000,0,1
2002-12-04,4778,83.41,84.86,82.82,83.69,49.3035343,10053500,0,1
2002-12-03,4779,86.72,87.03,85.15,85.21,50.19899818,7027800,0,1
2002-12-02,4780,88.6,89.46,86.3,87.3,51.43026101,9694200,0,1
2002-11-29,4781,87.71,88.05,86.76,86.92,51.20639504,2980700,0,1
2002-11-27,4782,85.9,88.11,85.85,87.7,51.6659094,8209800,0,1
2002-11-26,4783,86.15,86.15,84.39,85.06,50.11063003,8560800,0,1
2002-11-25,4784,84.63,86.25,83.52,86.2,50.78222794,8651200,0,1
2002-11-22,4785,83.95,85.17,83.8,84.43,49.73948382,9053300,0,1
2002-11-21,4786,82.05,84.92,82.05,84.9,50.01637068,12737200,0,1
2002-11-20,4787,77.95,81.71,77.9,81.61,48.07816267,9070900,0,1
2002-11-19,4788,78.24,79.45,77.84,78.37,46.16941072,6918400,0,1
2002-11-18,4789,80.8,80.99,79.08,79.18,46.64659871,7321300,0,1
2002-11-15,4790,80.38,80.4,79.01,80.01,47.13556911,11367800,0,1
2002-11-14,4791,80.38,80.99,79.4,80.72,47.55384501,9662800,0,1
2002-11-13,4792,79.5,80.33,77.98,79.35,46.74674927,11984700,0,1
2002-11-12,4793,77.5,79.9,77.3,79.15,46.62892508,9027700,0,1
2002-11-11,4794,77.59,78.36,76.7,77.29,45.53316007,7386400,0,1
2002-11-08,4795,78.5,79.29,77.2,77.59,45.70989636,8119600,0,1
2002-11-07,4796,80,80,78.32,78.95,46.51110088,11036800,0,1
2002-11-06,4797,80.8,81.88,80.05,81.54,48.0369242,10480800,0.15,1
2002-11-05,4798,81.75,82.01,80.47,81.68,48.03104381,10466700,0,1
2002-11-04,4799,81.99,83.81,81.7,82.5,48.51323598,12006000,0,1
2002-11-01,4800,78.9,80.5,78.32,80.4,47.2783536,9395200,0,1
2002-10-31,4801,78.67,79.79,78.5,78.94,46.41981634,9864300,0,1
2002-10-30,4802,77,79.4,76.02,78.67,46.26104575,12865800,0,1
2002-10-29,4803,76.56,77.05,74.2,76.74,45.12613005,11455200,0,1
2002-10-28,4804,75.15,77.5,74.56,76.56,45.02028298,12544900,0,1
2002-10-25,4805,72.5,74.62,72.16,74.56,43.84420454,7514200,0,1
2002-10-24,4806,75.5,75.55,71.75,72.1,42.39762805,10524000,0,1
2002-10-23,4807,74.4,74.97,72.46,74.6,43.86772611,12441900,0,1
2002-10-22,4808,74.5,75.68,73.62,74.49,43.80304179,10371500,0,1
2002-10-21,4809,73.65,75.9,72.94,75.55,44.42636337,10875700,0,1
2002-10-18,4810,71.73,74.25,70.26,74.25,43.66191238,12482900,0,1
2002-10-17,4811,72.8,73,71.23,72.2,42.45643197,21344600,0,1
2002-10-16,4812,66.6,67,64.24,64.9,38.16374563,15900200,0,1
2002-10-15,4813,67.75,68.48,66.58,68.48,40.26892606,14600200,0,1
2002-10-14,4814,61.54,63.8,61.54,63.42,37.29344758,7925300,0,1
2002-10-11,4815,62,63.92,61.5,63.92,37.58746719,17853800,0,1
2002-10-10,4816,54.65,58.48,54.01,57.58,33.85929851,12670600,0,1
2002-10-09,4817,56.05,56.7,54.81,55.07,32.38332006,12156000,0,1
2002-10-08,4818,57.78,58.09,54.8,57.05,33.54763773,14744500,0,1
2002-10-07,4819,56.6,58.5,56.6,56.86,33.43591027,9641600,0,1
2002-10-04,4820,59.5,59.51,55.77,56.6,33.28302008,14551900,0,1
2002-10-03,4821,60.3,61.16,58.95,60,35.28235344,11001100,0,1
2002-10-02,4822,61.18,62,58.35,59.63,35.06477892,10653300,0,1
2002-10-01,4823,59.2,61.98,58.99,61.17,35.97035933,11642800,0,1
2002-09-30,4824,59.55,59.89,57.99,58.31,34.28856715,13020100,0,1
2002-09-27,4825,61.43,63.49,60.31,60.36,35.49404756,8793100,0,1
2002-09-26,4826,64.2,64.88,61.33,62.02,36.47019267,12368800,0,1
2002-09-25,4827,61.2,63.77,60.99,63.01,37.0523515,13119200,0,1
2002-09-24,4828,61.08,63.3,59.55,59.75,35.13534363,16710100,0,1
2002-09-23,4829,63.75,63.75,62.37,63.37,37.26404562,8377100,0,1
2002-09-20,4830,65.4,65.4,63.9,63.92,37.58746719,14195200,0,1
2002-09-19,4831,64.8,66.48,64.65,64.8,38.10494171,22034900,0,1
2002-09-18,4832,70.65,70.9,68.86,69.55,40.89812803,12712700,0,1
2002-09-17,4833,73,73.45,71.35,71.75,42.19181432,6195100,0,1
2002-09-16,4834,72,72.72,71.23,72.32,42.52699668,4595200,0,1
2002-09-13,4835,71.5,72.88,71.31,72.5,42.63284374,5949600,0,1
2002-09-12,4836,74.05,74.05,71.64,71.87,42.26237902,6707400,0,1
2002-09-11,4837,76.4,77.5,74.06,74.2,43.63251042,5394400,0,1
2002-09-10,4838,74.6,75.6,73.85,75.6,44.45576533,5538300,0,1
2002-09-09,4839,72.45,74.98,71.85,74.5,43.80892218,5785000,0,1
2002-09-06,4840,73.75,73.99,73.07,73.2,43.04447119,4586500,0,1
2002-09-05,4841,72.74,72.85,71.5,72.18,42.44467118,6467700,0,1
2002-09-04,4842,72.35,73.99,71.6,73.73,43.35613198,6264600,0,1
2002-09-03,4843,74.2,75,72.3,72.35,42.54463785,6849400,0,1
2002-08-30,4844,75.55,76.35,75.1,75.38,44.3263967,5002500,0,1
2002-08-29,4845,75.6,77.35,75.15,76.62,45.05556534,5857400,0,1
2002-08-28,4846,76,77.01,75.67,76.06,44.72626337,6590300,0,1
2002-08-27,4847,80.4,80.44,77.3,77.96,45.8435379,7087800,0,1
2002-08-26,4848,80.4,80.89,77.8,79.42,46.70207517,6997800,0,1
2002-08-23,4849,81.2,81.48,79.35,80.4,47.2783536,5908900,0,1
2002-08-22,4850,80.95,82.45,80.2,81.99,48.21333597,5446600,0,1
2002-08-21,4851,81.9,82.33,79.55,81,47.63117714,7768600,0,1
2002-08-20,4852,81.56,82,80.18,81.27,47.78994773,7671000,0,1
2002-08-19,4853,79.35,82.85,79.01,82.49,48.50735558,10803900,0,1
2002-08-16,4854,76.5,79.98,75.98,79.35,46.66091242,11645800,0,1
2002-08-15,4855,75.4,76.71,74.6,76.5,44.98500063,9267300,0,1
2002-08-14,4856,71.95,75.02,71.35,74.92,44.05589866,8353000,0,1
2002-08-13,4857,71.55,73.8,71.19,71.9,42.2800202,8014700,0,1
2002-08-12,4858,71.05,72.64,70.61,71.77,42.2035751,5263300,0,1
2002-08-09,4859,70.61,74.3,70.4,71.83,42.23885746,6940900,0,1
2002-08-08,4860,69.2,72.05,68.35,71.61,42.10948883,8420500,0,1
2002-08-07,4861,69,69.9,66.8,69.17,40.67467312,8037300,0.15,1
2002-08-06,4862,67,69.42,66.61,67.9,39.84146429,8370800,0,1
2002-08-05,4863,67.94,68.35,65.85,65.99,38.72073975,7126900,0,1
2002-08-02,4864,68.21,68.23,67.12,67.88,39.82972896,6915000,0,1
2002-08-01,4865,70.4,70.7,67.22,68.25,40.04683267,8832000,0,1
2002-07-31,4866,70.75,71.6,69.11,70.4,41.30838124,12718600,0,1
2002-07-30,4867,70.5,72.7,70.02,71.79,42.12398706,10138600,0,1
2002-07-29,4868,70.37,71.4,68,71.18,41.76605933,11919300,0,1
2002-07-26,4869,68.75,69.47,65.76,66.4,38.96131413,11576400,0,1
2002-07-25,4870,68.9,70,67.3,69.35,40.69227612,10989800,0,1
2002-07-24,4871,66,70,65.7,69.54,40.80376181,13804500,0,1
2002-07-23,4872,68.25,70,66.66,67.05,39.34271253,12766700,0,1
2002-07-22,4873,71.25,72.19,68.31,68.5,40.19352436,14866900,0,1
2002-07-19,4874,70.96,72.7,70,72,42.24720809,11612900,0,1
2002-07-18,4875,70.5,74.2,70,72.05,42.27654643,15310800,0,1
2002-07-17,4876,71,71.6,69.62,70.69,41.47854361,11537300,0,1
2002-07-16,4877,69.51,71.39,68.48,69.01,40.49277542,10486800,0,1
2002-07-15,4878,68.4,71,66.6,71,41.66044131,10420900,0,1
2002-07-12,4879,70,71.74,68.8,69.21,40.61012877,8572200,0,1
2002-07-11,4880,68,69.75,67.55,69.41,40.72748213,11026400,0,1
2002-07-10,4881,70.6,71.25,68.53,68.76,40.34608372,10073400,0,1
2002-07-09,4882,71.4,72.25,69.45,69.67,40.88004149,11165600,0,1
2002-07-08,4883,73,73.48,71.03,71.3,41.83647134,9488100,0,1
2002-07-05,4884,72.45,73.9,72,73.5,43.12735826,5243000,0,1
2002-07-03,4885,67.95,70.71,67.87,70.51,41.37292559,8469900,0,1
2002-07-02,4886,67.85,69.4,67.7,68.58,40.2404657,12012900,0,1
2002-07-01,4887,72.01,72.41,67.16,67.6,39.66543426,12055900,0,1
2002-06-28,4888,71.35,73.62,71.25,72,42.24720809,10945600,0,1
2002-06-27,4889,71.2,72.15,69.1,71.9,42.18853141,10610100,0,1
2002-06-26,4890,66.1,70.59,66.1,70.05,41.10301287,11544000,0,1
2002-06-25,4891,70.3,71.45,68.41,68.6,40.25220104,8554800,0,1
2002-06-24,4892,67.25,71.49,67.25,69.7,40.8976445,14687700,0,1
2002-06-21,4893,70,70.99,68.19,68.75,40.34021606,15542600,0,1
2002-06-20,4894,74,74.09,71.43,71.58,42.00076604,11116900,0,1
2002-06-19,4895,74.2,75.2,73.25,73.35,43.03934324,9455400,0,1
2002-06-18,4896,75.6,76.9,75.47,75.94,44.5590692,7242000,0,1
2002-06-17,4897,76.18,77.75,75.16,77.14,45.26318933,7775800,0,1
2002-06-14,4898,74.2,76.77,73.25,76.17,44.69402556,8592000,0,1
2002-06-13,4899,75.45,77.4,75.3,75.6,44.35956849,8909600,0,1
2002-06-12,4900,75.4,75.95,73.25,74.65,43.80214005,13296100,0,1
2002-06-11,4901,77.85,78.25,75.2,75.49,44.29502415,7953400,0,1
2002-06-10,4902,77.75,78.8,76.6,76.8,45.06368863,7075800,0,1
2002-06-07,4903,78.48,78.85,77,78.3,45.9438388,9309400,0,1
2002-06-06,4904,80.55,80.95,78.89,79.66,46.74184161,5540600,0,1
2002-06-05,4905,79.65,80.71,79.11,80.55,47.26406405,7172100,0,1
